Ensemble HUGO OMIM_ID
ENSG00000169393 ELSPBP1 NA
ENSG00000142227 EMP3 NA
ENSG00000105464 GRIN2D NA
ENSG00000105447 GRWD1 NA
ENSG00000105443 CYTH2 NA
ENSG00000088002 SULT2B1 NA
ENSG00000063176 SPHK2 NA
ENSG00000105550 FGF21 NA
ENSG00000087074 PPP1R15A NA
ENSG00000104808 DHDH NA
ENSG00000087088 BAX NA
ENSG00000087086 FTL 606159
ENSG00000087086 FTL 600886
ENSG00000183207 RUVBL2 NA
ENSG00000104852 SNRNP70 NA
ENSG00000104863 LIN7B NA
ENSG00000177380 PPFIA3 NA
ENSG00000161618 ALDH16A1 NA
ENSG00000090554 FLT3LG NA
ENSG00000142552 RCN3 NA
ENSG00000126460 PRRG2 NA
ENSG00000126461 SCAF1 NA
ENSG00000126457 PRMT1 NA
ENSG00000196961 AP2A1 NA
ENSG00000104973 MED25 605589
ENSG00000104960 PTOV1 NA
ENSG00000169136 ATF5 NA
ENSG00000142528 ZNF473 NA
ENSG00000105357 MYH14 614369
ENSG00000105357 MYH14 600652
ENSG00000131408 NR1H2 NA
ENSG00000062822 POLD1 612591
ENSG00000142539 NA NA
ENSG00000105472 CLEC11A NA
ENSG00000142515 KLK3 NA
ENSG00000167751 KLK2 NA
ENSG00000168995 SIGLEC7 NA
ENSG00000105383 CD33 NA
ENSG00000105568 PPP2R1A NA
ENSG00000130844 ZNF331 NA
ENSG00000105605 CACNG7 NA
ENSG00000170906 NDUFA3 NA
ENSG00000105618 PRPF31 600138
ENSG00000170892 TSEN34 612390
ENSG00000167614 TTYH1 NA
ENSG00000167615 LENG8 NA
ENSG00000104974 LILRA1 NA
ENSG00000104972 LILRB1 NA
ENSG00000215764 KIR2DL2 NA
ENSG00000186431 FCAR NA
ENSG00000189430 NCR1 NA
ENSG00000022556 NLRP2 NA
ENSG00000131037 EPS8L1 NA
ENSG00000160469 BRSK1 NA
ENSG00000133247 SUV420H2 NA
ENSG00000108107 RPL28 NA
ENSG00000171425 ZNF581 NA
ENSG00000173581 CCDC106 NA
ENSG00000063244 U2AF2 NA
ENSG00000063245 EPN1 NA
ENSG00000160505 NLRP4 NA
ENSG00000167685 ZNF444 NA
ENSG00000121417 ZNF211 NA
ENSG00000180532 ZSCAN4 NA
ENSG00000171606 ZNF274 NA
ENSG00000083842 NA NA
ENSG00000171574 ZNF584 NA
ENSG00000083838 ZNF446 NA
ENSG00000130726 TRIM28 NA
ENSG00000141934 PPAP2C NA
ENSG00000105549 THEG NA
ENSG00000099821 POLRMT NA
ENSG00000070423 RNF126 NA
ENSG00000129951 NA NA
ENSG00000175221 MED16 NA
ENSG00000182087 TMEM259 NA
ENSG00000099817 POLR2E NA
ENSG00000130005 GAMT 612736
ENSG00000119559 C19orf25 NA
ENSG00000181588 MEX3D NA
ENSG00000071655 MBD3 NA
ENSG00000127540 UQCR11 NA
ENSG00000071564 TCF3 NA
ENSG00000079313 REXO1 NA
ENSG00000129911 KLF16 NA
ENSG00000133243 BTBD2 NA
ENSG00000099875 MKNK2 NA
ENSG00000065000 AP3D1 NA
ENSG00000104886 PLEKHJ1 NA
ENSG00000130332 LSM7 NA
ENSG00000176619 LMNB2 608709
ENSG00000104969 SGTA NA
ENSG00000065717 TLE2 NA
ENSG00000129932 DOHH NA
ENSG00000006638 TBXA2R 614009
ENSG00000011132 APBA3 NA
ENSG00000007264 MATK NA
ENSG00000167657 DAPK3 NA
ENSG00000167658 EEF2 NA
ENSG00000178951 ZBTB7A NA
ENSG00000126934 MAP2K2 615280
ENSG00000077463 SIRT6 NA
ENSG00000178078 STAP2 NA
ENSG00000141985 SH3GL1 NA
ENSG00000167671 UBXN6 NA
ENSG00000142002 DPP9 NA
ENSG00000127666 TICAM1 614850
ENSG00000105426 PTPRS NA
ENSG00000130254 SAFB2 NA
ENSG00000174917 C19orf70 NA
ENSG00000196365 LONP1 NA
ENSG00000141994 DUS3L NA
ENSG00000156413 FUT6 613852
ENSG00000031823 RANBP3 NA
ENSG00000087903 RFX2 NA
ENSG00000130382 MLLT1 NA
ENSG00000125650 PSPN NA
ENSG00000125651 GTF2F1 NA
ENSG00000088247 KHSRP NA
ENSG00000205744 DENND1C NA
ENSG00000125726 CD70 NA
ENSG00000125735 TNFSF14 NA
ENSG00000125730 C3 613779
ENSG00000125730 C3 612925
ENSG00000125730 C3 611378
ENSG00000125734 GPR108 NA
ENSG00000125731 SH2D3A NA
ENSG00000171105 INSR 610549
ENSG00000171105 INSR 609968
ENSG00000171105 INSR 262190
ENSG00000171105 INSR 246200
ENSG00000171105 INSR 125853
ENSG00000076924 XAB2 NA
ENSG00000174788 PCP2 NA
ENSG00000104921 FCER2 NA
ENSG00000104980 TIMM44 NA
ENSG00000066044 ELAVL1 NA
ENSG00000167775 CD320 613646
ENSG00000167774 NA NA
ENSG00000133246 PRAM1 NA
ENSG00000133250 ZNF414 NA
ENSG00000142347 MYO1F NA
ENSG00000130544 ZNF557 NA
ENSG00000130818 ZNF426 NA
ENSG00000197961 ZNF121 NA
ENSG00000127452 FBXL12 NA
ENSG00000105088 OLFM2 NA
ENSG00000080573 COL5A3 NA
ENSG00000130811 EIF3G NA
ENSG00000130816 DNMT1 614116
ENSG00000130816 DNMT1 604121
ENSG00000175898 NA NA
ENSG00000161847 RAVER1 NA
ENSG00000076662 ICAM3 NA
ENSG00000105397 TYK2 611521
ENSG00000105401 CDC37 NA
ENSG00000079999 KEAP1 NA
ENSG00000129355 CDKN2D NA
ENSG00000129354 AP1M2 NA
ENSG00000099203 TMED1 NA
ENSG00000130733 YIPF2 NA
ENSG00000161888 SPC24 NA
ENSG00000197256 KANK2 NA
ENSG00000205517 RGL3 NA
ENSG00000196361 ELAVL3 NA
ENSG00000161914 ZNF653 NA
ENSG00000130165 ELOF1 NA
ENSG00000102575 ACP5 607944
ENSG00000197857 ZNF44 NA
ENSG00000188033 ZNF490 NA
ENSG00000104774 MAN2B1 248500
ENSG00000095059 DHPS NA
ENSG00000105576 TNPO2 NA
ENSG00000095066 HOOK2 NA
ENSG00000105612 DNASE2 NA
ENSG00000105610 KLF1 613673
ENSG00000105610 KLF1 613566
ENSG00000105610 KLF1 111150
ENSG00000179115 FARSA NA
ENSG00000179271 GADD45GIP1 NA
ENSG00000104903 LYL1 NA
ENSG00000104907 TRMT1 NA
ENSG00000104915 STX10 NA
ENSG00000141837 CACNA1A 183086
ENSG00000141837 CACNA1A 141500
ENSG00000141837 CACNA1A 108500
ENSG00000132016 C19orf57 NA
ENSG00000132005 RFX1 NA
ENSG00000072062 PRKACA NA
ENSG00000105011 ASF1B NA
ENSG00000072071 LPHN1 NA
ENSG00000123136 DDX39A NA
ENSG00000160951 PTGER1 NA
ENSG00000123159 GIPC1 NA
ENSG00000132002 DNAJB1 NA
ENSG00000099795 NDUFB7 NA
ENSG00000105143 SLC1A6 NA
ENSG00000105135 ILVBL NA
ENSG00000074181 NOTCH3 615293
ENSG00000074181 NOTCH3 125310
ENSG00000141867 BRD4 NA
ENSG00000105127 AKAP8 NA
ENSG00000011243 AKAP8L NA
ENSG00000171942 OR10H2 NA
ENSG00000127527 EPS15L1 NA
ENSG00000127526 SLC35E1 NA
ENSG00000105085 MED26 NA
ENSG00000160111 CPAMD8 NA
ENSG00000160113 NR2F6 NA
ENSG00000130307 USHBP1 NA
ENSG00000127220 ABHD8 NA
ENSG00000130303 BST2 NA
ENSG00000105639 JAK3 600802
ENSG00000096996 IL12RB1 209950
ENSG00000105649 RAB3A NA
ENSG00000130518 KIAA1683 NA
ENSG00000130522 JUND NA
ENSG00000130520 LSM4 NA
ENSG00000105655 ISYNA1 NA
ENSG00000105656 ELL NA
ENSG00000105701 FKBP8 NA
ENSG00000006016 CRLF1 272430
ENSG00000105664 COMP 177170
ENSG00000105664 COMP 132400
ENSG00000051128 HOMER3 NA
ENSG00000064607 SUGP2 NA
ENSG00000105705 SUGP1 NA
ENSG00000064547 LPAR2 NA
ENSG00000089639 GMIP NA
ENSG00000105726 ATP13A1 NA
ENSG00000160321 ZNF208 NA
ENSG00000197372 ZNF675 NA
ENSG00000169021 UQCRFS1 NA
ENSG00000105186 ANKRD27 NA
ENSG00000021488 SLC7A9 220100
ENSG00000121289 CEP89 NA
ENSG00000131941 RHPN2 NA
ENSG00000130876 SLC7A10 NA
ENSG00000124299 PEPD 170100
ENSG00000004776 HSPB6 NA
ENSG00000161270 NPHS1 256300
ENSG00000161277 THAP8 NA
ENSG00000105254 TBCB NA
ENSG00000161281 COX7A1 NA
ENSG00000011332 DPF1 NA
ENSG00000167641 PPP1R14A NA
ENSG00000179168 GGN NA
ENSG00000104814 MAP4K1 NA
ENSG00000171747 LGALS4 NA
ENSG00000104823 ECH1 NA
ENSG00000104824 HNRNPL NA
ENSG00000068903 SIRT2 NA
ENSG00000130755 GMFG NA
ENSG00000006712 PAF1 NA
ENSG00000176401 EID2B NA
ENSG00000176396 EID2 NA
ENSG00000105204 DYRK1B NA
ENSG00000105202 FBL NA
ENSG00000090920 FCGBP NA
ENSG00000105221 AKT2 240900
ENSG00000105221 AKT2 125853
ENSG00000105227 PRX 614895
ENSG00000105227 PRX 145900
ENSG00000197019 SERTAD1 NA
ENSG00000167565 SERTAD3 NA
ENSG00000090013 BLVRB NA
ENSG00000105245 NUMBL NA
ENSG00000105329 TGFB1 131300
ENSG00000077348 EXOSC5 NA
ENSG00000105404 RABAC1 NA
ENSG00000105409 ATP1A3 614820
ENSG00000105409 ATP1A3 128235
ENSG00000105737 GRIK5 NA
ENSG00000028277 POU2F2 NA
ENSG00000160570 DEDD2 NA
ENSG00000105723 GSK3A NA
ENSG00000105722 ERF 600775
ENSG00000079435 LIPE NA
ENSG00000079385 CEACAM1 NA
ENSG00000124469 CEACAM8 NA
ENSG00000183668 PSG9 NA
ENSG00000124466 LYPD3 NA
ENSG00000105755 ETHE1 602473
ENSG00000011422 PLAUR NA
ENSG00000105771 SMG9 NA
ENSG00000104879 CKM NA
ENSG00000104884 ERCC2 610756
ENSG00000104884 ERCC2 601675
ENSG00000104884 ERCC2 278730
ENSG00000104881 PPP1R13L NA
ENSG00000012061 ERCC1 610758
ENSG00000125744 RTN2 604805
ENSG00000125743 SNRPD2 NA
ENSG00000177045 SIX5 610896
ENSG00000104936 DMPK 160900
ENSG00000185800 DMWD NA
ENSG00000125755 SYMPK NA
ENSG00000170604 IRF2BP1 NA
ENSG00000104967 NOVA2 NA
ENSG00000008438 PGLYRP1 NA
ENSG00000182013 PNMAL1 NA
ENSG00000160013 PTGIR NA
ENSG00000167414 GNG8 NA
ENSG00000105287 PRKD2 NA
ENSG00000090372 STRN4 NA
ENSG00000042753 AP2S1 600740
ENSG00000105327 BBC3 NA
ENSG00000105419 MEIS3 NA
ENSG00000118162 KPTN NA
ENSG00000105402 NAPA NA
ENSG00000105486 LIG1 NA
ENSG00000105483 CARD8 NA
ENSG00000105438 KDELR1 NA
ENSG00000063177 RPL18 NA
ENSG00000105516 DBP NA
ENSG00000105538 RASIP1 NA
ENSG00000174951 FUT1 211100
ENSG00000087076 HSD17B14 NA
ENSG00000105559 PLEKHA4 NA
ENSG00000104804 TULP2 NA
ENSG00000104812 GYS1 611556
ENSG00000130528 HRC NA
ENSG00000074219 TEAD2 NA
ENSG00000104888 SLC17A7 NA
ENSG00000104872 PIH1D1 NA
ENSG00000142546 NOSIP NA
ENSG00000126458 RRAS NA
ENSG00000126467 TSKS NA
ENSG00000010361 FUZ NA
ENSG00000039650 PNKP 613402
ENSG00000204673 AKT1S1 NA
ENSG00000161640 SIGLEC11 NA
ENSG00000105053 VRK3 NA
ENSG00000161681 SHANK1 NA
ENSG00000167748 KLK1 147910
ENSG00000167749 KLK4 204700
ENSG00000167754 KLK5 NA
ENSG00000167755 KLK6 NA
ENSG00000129451 KLK10 NA
ENSG00000167759 KLK13 NA
ENSG00000142544 CTU1 NA
ENSG00000105379 ETFB 231680
ENSG00000105492 SIGLEC6 NA
ENSG00000105501 SIGLEC5 NA
ENSG00000105509 HAS1 NA
ENSG00000142405 NLRP12 611762
ENSG00000105619 TFPT NA
ENSG00000125505 MBOAT7 NA
ENSG00000167613 LAIR1 NA
ENSG00000167617 CDC42EP5 NA
ENSG00000088053 GP6 614201
ENSG00000125503 PPP1R12C NA
ENSG00000105048 TNNT1 605355
ENSG00000129991 TNNI3 613690
ENSG00000129991 TNNI3 613286
ENSG00000129991 TNNI3 611880
ENSG00000129991 TNNI3 115210
ENSG00000129990 SYT5 NA
ENSG00000080031 PTPRH NA
ENSG00000105063 PPP6R1 NA
ENSG00000133265 HSPBP1 NA
ENSG00000095752 IL11 NA
ENSG00000063241 ISOC2 NA
ENSG00000179943 FIZ1 NA
ENSG00000198466 ZNF587 NA
ENSG00000196724 ZNF418 NA
ENSG00000181894 ZNF329 NA
ENSG00000121410 A1BG NA
ENSG00000083807 SLC27A5 NA
ENSG00000119574 ZBTB45 NA
ENSG00000130724 CHMP2A NA
ENSG00000099326 MZF1 NA
ENSG00000125841 NRSN2 NA
ENSG00000101255 TRIB3 NA
ENSG00000125826 RBCK1 NA
ENSG00000125898 FAM110A NA
ENSG00000198053 SIRPA NA
ENSG00000125834 STK35 NA
ENSG00000125780 TGM3 NA
ENSG00000125901 MRPS26 NA
ENSG00000101405 OXT NA
ENSG00000125877 ITPA 613850
ENSG00000088812 ATRN NA
ENSG00000101224 CDC25B NA
ENSG00000088888 MAVS NA
ENSG00000125779 PANK2 607236
ENSG00000125779 PANK2 234200
ENSG00000088826 SMOX NA
ENSG00000171867 PRNP 606688
ENSG00000171867 PRNP 603218
ENSG00000171867 PRNP 600072
ENSG00000171867 PRNP 245300
ENSG00000171867 PRNP 137440
ENSG00000171867 PRNP 123400
ENSG00000171864 PRND NA
ENSG00000101290 CDS2 NA
ENSG00000089199 CHGB NA
ENSG00000125885 MCM8 NA
ENSG00000088766 CRLS1 NA
ENSG00000125845 BMP2 NA
ENSG00000182621 PLCB1 613722
ENSG00000101333 PLCB4 614669
ENSG00000132639 SNAP25 NA
ENSG00000132640 BTBD3 NA
ENSG00000125870 SNRPB2 NA
ENSG00000125851 PCSK2 NA
ENSG00000125868 DSTN NA
ENSG00000125871 MGME1 615084
ENSG00000101310 SEC23B 224100
ENSG00000125821 DTD1 NA
ENSG00000132669 RIN2 613075
ENSG00000173418 NAA20 NA
ENSG00000173404 INSM1 NA
ENSG00000088930 XRN2 NA
ENSG00000125813 PAX1 NA
ENSG00000132671 SSTR4 NA
ENSG00000132661 NXT1 NA
ENSG00000101463 SYNDIG1 NA
ENSG00000077984 CST7 NA
ENSG00000197586 ENTPD6 NA
ENSG00000100994 PYGB NA
ENSG00000101003 GINS1 NA
ENSG00000088320 REM1 NA
ENSG00000101294 HM13 NA
ENSG00000125968 ID1 NA
ENSG00000131055 COX4I2 612714
ENSG00000088325 TPX2 NA
ENSG00000101306 MYLK2 192600
ENSG00000101336 HCK NA
ENSG00000101337 TM9SF4 NA
ENSG00000101346 POFUT1 615327
ENSG00000101350 KIF3B NA
ENSG00000171456 ASXL1 614286
ENSG00000171456 ASXL1 605039
ENSG00000088305 DNMT3B 242860
ENSG00000101367 MAPRE1 NA
ENSG00000186190 BPIFB3 NA
ENSG00000198183 BPIFA1 NA
ENSG00000078699 CBFA2T2 NA
ENSG00000131061 ZNF341 NA
ENSG00000125970 RALY NA
ENSG00000101440 ASIP 611742
ENSG00000078747 ITCH 613385
ENSG00000125971 DYNLRB1 NA
ENSG00000101460 MAP1LC3A NA
ENSG00000131069 ACSS2 NA
ENSG00000101000 PROCR NA
ENSG00000125966 MMP24 NA
ENSG00000126001 CEP250 NA
ENSG00000125991 ERGIC3 NA
ENSG00000061656 SPAG4 NA
ENSG00000088367 EPB41L1 614257
ENSG00000080845 DLGAP4 NA
ENSG00000101335 MYL9 NA
ENSG00000118707 TGIF2 NA
ENSG00000101084 C20orf24 NA
ENSG00000118705 RPN2 NA
ENSG00000197122 SRC NA
ENSG00000132792 CTNNBL1 NA
ENSG00000132821 VSTM2L NA
ENSG00000101413 RPRD1B NA
ENSG00000101425 BPI NA
ENSG00000129988 LBP NA
ENSG00000170471 RALGAPB NA
ENSG00000101442 ACTR5 NA
ENSG00000101452 DHX35 NA
ENSG00000124181 PLCG1 NA
ENSG00000124193 SRSF6 NA
ENSG00000185513 L3MBTL1 NA
ENSG00000101049 SGK2 NA
ENSG00000101052 IFT52 NA
ENSG00000101057 MYBL2 NA
ENSG00000124194 GDAP1L1 NA
ENSG00000101076 HNF4A 606391
ENSG00000101076 HNF4A 125853
ENSG00000101076 HNF4A 125850
ENSG00000124120 TTPAL NA
ENSG00000168734 PKIG NA
ENSG00000064205 WISP2 NA
ENSG00000124249 KCNK15 NA
ENSG00000166913 YWHAB NA
ENSG00000101109 STK4 614868
ENSG00000124102 PI3 NA
ENSG00000124233 SEMG1 NA
ENSG00000124157 SEMG2 NA
ENSG00000124232 RBPJL NA
ENSG00000204070 SYS1 NA
ENSG00000124155 PIGT NA
ENSG00000101443 WFDC2 NA
ENSG00000175063 UBE2C NA
ENSG00000064601 CTSA 256540
ENSG00000100982 PCIF1 NA
ENSG00000100985 MMP9 613073
ENSG00000100985 MMP9 603932
ENSG00000124140 SLC12A5 NA
ENSG00000101017 CD40 606843
ENSG00000124151 NCOA3 NA
ENSG00000124198 ARFGEF2 608097
ENSG00000124207 CSE1L NA
ENSG00000124228 DDX27 NA
ENSG00000197818 SLC9A8 NA
ENSG00000124226 RNF114 NA
ENSG00000124216 SNAI1 NA
ENSG00000172216 CEBPB NA
ENSG00000196396 PTPN1 NA
ENSG00000124171 PARD6B NA
ENSG00000124217 MOCS3 NA
ENSG00000101132 PFDN4 NA
ENSG00000101134 DOK5 NA
ENSG00000124089 MC3R 602025
ENSG00000101138 CSTF1 NA
ENSG00000087510 TFAP2C NA
ENSG00000054796 SPO11 NA
ENSG00000101146 RAE1 NA
ENSG00000124253 PCK1 261680
ENSG00000124209 RAB22A NA
ENSG00000124164 VAPB 608627
ENSG00000124164 VAPB 182980
ENSG00000124222 STX16 603233
ENSG00000087460 GNAS 612462
ENSG00000087460 GNAS 603233
ENSG00000087460 GNAS 219080
ENSG00000087460 GNAS 174800
ENSG00000087460 GNAS 166350
ENSG00000087460 GNAS 114500
ENSG00000087460 GNAS 103580
ENSG00000087460 GNAS 102200
ENSG00000101158 NELFCD NA
ENSG00000124205 EDN3 613712
ENSG00000124205 EDN3 613265
ENSG00000124205 EDN3 209880
ENSG00000087495 PHACTR3 NA
ENSG00000179242 CDH4 NA
ENSG00000149657 LSM14B NA
ENSG00000184402 SS18L1 NA
ENSG00000101181 MTG2 NA
ENSG00000130706 ADRM1 NA
ENSG00000171858 RPS21 NA
ENSG00000101187 SLCO4A1 NA
ENSG00000101188 NTSR1 NA
ENSG00000101189 MRGBP NA
ENSG00000060491 OGFR NA
ENSG00000092758 COL9A3 603932
ENSG00000092758 COL9A3 600969
ENSG00000101193 GID8 NA
ENSG00000101194 SLC17A9 NA
ENSG00000101197 BIRC7 NA
ENSG00000101199 ARFGAP1 NA
ENSG00000101203 COL20A1 NA
ENSG00000125531 C20orf195 NA
ENSG00000026036 RTEL1-TNFRSF6B NA
ENSG00000101150 TPD52L2 NA
ENSG00000101161 PRPF6 613983
ENSG00000171703 TCEA2 NA
ENSG00000125510 OPRL1 NA
ENSG00000196132 MYT1 NA
ENSG00000125875 TBC1D20 NA
ENSG00000101266 CSNK2A1 NA
ENSG00000215397 SCRT2 NA
ENSG00000101276 SLC52A3 211530
ENSG00000101276 SLC52A3 211500
ENSG00000101280 ANGPT4 NA
ENSG00000125895 TMEM74B NA
ENSG00000125775 SDCBP2 NA
ENSG00000088832 FKBP1A NA
ENSG00000088833 NSFL1C NA
ENSG00000101307 SIRPB1 NA
ENSG00000125835 SNRPB NA
ENSG00000101365 IDH3B 612572
ENSG00000132635 PCED1A NA
ENSG00000101200 AVP 125700
ENSG00000198171 DDRGK1 NA
ENSG00000125861 GFRA4 NA
ENSG00000149451 ADAM33 600807
ENSG00000088827 SIGLEC1 NA
ENSG00000101220 C20orf27 NA
ENSG00000101222 SPEF1 NA
ENSG00000125817 CENPB NA
ENSG00000171873 ADRA1D NA
ENSG00000101265 RASSF2 NA
ENSG00000089063 TMEM230 NA
ENSG00000125772 GPCPD1 NA
ENSG00000089195 TRMT6 NA
ENSG00000125872 LRRN4 NA
ENSG00000101311 FERMT1 173650
ENSG00000101323 HAO1 NA
ENSG00000101349 PAK7 NA
ENSG00000125863 MKKS 236700
ENSG00000125863 MKKS 209900
ENSG00000101384 JAG1 601920
ENSG00000101384 JAG1 187500
ENSG00000101384 JAG1 118450
ENSG00000089123 TASP1 NA
ENSG00000089048 ESF1 NA
ENSG00000125848 FLRT3 615271
ENSG00000089177 KIF16B NA
ENSG00000125864 BFSP1 611391
ENSG00000125844 RRBP1 NA
ENSG00000089006 SNX5 NA
ENSG00000089091 DZANK1 NA
ENSG00000089050 RBBP9 NA
ENSG00000101343 CRNKL1 NA
ENSG00000125820 NKX2-2 NA
ENSG00000125798 FOXA2 NA
ENSG00000178726 THBD 614486
ENSG00000178726 THBD 612926
ENSG00000125810 CD93 NA
ENSG00000125814 NAPB NA
ENSG00000101439 CST3 611953
ENSG00000101439 CST3 105150
ENSG00000170367 CST5 NA
ENSG00000101474 APMAP NA
ENSG00000101004 NINL NA
ENSG00000170191 NANP NA
ENSG00000171552 BCL2L1 NA
ENSG00000179772 FOXS1 NA
ENSG00000149599 DUSP15 NA
ENSG00000088356 PDRG1 NA
ENSG00000126003 PLAGL2 NA
ENSG00000101391 CDK5RAP1 NA
ENSG00000101400 SNTA1 612955
ENSG00000125967 NECAB3 NA
ENSG00000101412 E2F1 NA
ENSG00000101417 PXMP4 NA
ENSG00000101444 AHCY 613752
ENSG00000101464 PIGU NA
ENSG00000198646 NCOA6 NA
ENSG00000131067 GGT7 NA
ENSG00000100983 GSS 266130
ENSG00000100983 GSS 231900
ENSG00000100991 TRPC4AP NA
ENSG00000125998 FAM83C NA
ENSG00000101019 UQCC1 NA
ENSG00000125965 GDF5 615298
ENSG00000125965 GDF5 615072
ENSG00000125965 GDF5 612400
ENSG00000125965 GDF5 610017
ENSG00000125965 GDF5 228900
ENSG00000125965 GDF5 201250
ENSG00000125965 GDF5 200700
ENSG00000125965 GDF5 113100
ENSG00000125965 GDF5 112600
ENSG00000131051 RBM39 NA
ENSG00000171222 SCAND1 NA
ENSG00000101079 NDRG3 NA
ENSG00000149636 DSN1 NA
ENSG00000101347 SAMHD1 614415
ENSG00000101347 SAMHD1 612952
ENSG00000080839 RBL1 NA
ENSG00000118702 GHRH NA
ENSG00000166619 BLCAP NA
ENSG00000101407 TTI1 NA
ENSG00000198959 TGM2 NA
ENSG00000204103 MAFB 166300
ENSG00000174306 ZHX3 NA
ENSG00000124177 CHD6 NA
ENSG00000196090 PTPRT NA
ENSG00000149596 JPH2 613873
ENSG00000197296 FITM2 NA
ENSG00000196839 ADA 102700
ENSG00000025772 TOMM34 NA
ENSG00000124107 SLPI NA
ENSG00000124159 MATN4 NA
ENSG00000124145 SDC4 NA
ENSG00000124116 WFDC3 NA
ENSG00000101470 TNNC2 NA
ENSG00000101473 ACOT8 NA
ENSG00000198026 ZNF335 615095
ENSG00000124160 NCOA5 NA
ENSG00000080189 SLC35C2 NA
ENSG00000062598 ELMO2 NA
ENSG00000198185 ZNF334 NA
ENSG00000172315 TP53RK NA
ENSG00000101040 ZMYND8 NA
ENSG00000196562 SULF2 NA
ENSG00000124126 PREX1 NA
ENSG00000124214 STAU1 NA
ENSG00000158445 KCNB1 NA
ENSG00000158480 SPATA2 NA
ENSG00000101126 ADNP NA
ENSG00000000419 DPM1 608799
ENSG00000101096 NFATC2 NA
ENSG00000101115 SALL4 607323
ENSG00000101115 SALL4 147750
ENSG00000020256 ZFP64 NA
ENSG00000171940 ZNF217 NA
ENSG00000064787 BCAS1 NA
ENSG00000019186 CYP24A1 143880
ENSG00000087586 AURKA NA
ENSG00000101144 BMP7 NA
ENSG00000124092 CTCFL NA
ENSG00000124256 ZBP1 NA
ENSG00000124225 PMEPA1 NA
ENSG00000101160 CTSZ NA
ENSG00000124172 ATP5E 614053
ENSG00000101166 SLMO2 NA
ENSG00000132825 PPP1R3D NA
ENSG00000130699 TAF4 NA
ENSG00000101182 PSMA7 NA
ENSG00000130702 LAMA5 NA
ENSG00000130700 GATA5 NA
ENSG00000101191 DIDO1 NA
ENSG00000149658 YTHDF1 NA
ENSG00000101204 CHRNA4 600513
ENSG00000075043 KCNQ2 613720
ENSG00000075043 KCNQ2 121200
ENSG00000101210 EEF1A2 NA
ENSG00000101213 PTK6 NA
ENSG00000125508 SRMS NA
ENSG00000130589 HELZ2 NA
ENSG00000101216 GMEB2 NA
ENSG00000101246 ARFRP1 NA
ENSG00000198276 UCKL1 NA
ENSG00000196700 ZNF512B NA
ENSG00000203883 SOX18 607823
ENSG00000171700 RGS19 NA
ENSG00000125522 NPBWR2 NA
ENSG00000185272 RBM11 NA
ENSG00000155313 USP25 NA
ENSG00000154639 CXADR NA
ENSG00000154654 NCAM2 NA
ENSG00000154721 JAM2 NA
ENSG00000156256 USP16 NA
ENSG00000156265 MAP3K7CL NA
ENSG00000156273 BACH1 NA
ENSG00000142168 SOD1 105400
ENSG00000133112 TPT1 NA
ENSG00000170262 MRAP 607398
ENSG00000166979 EVA1C NA
ENSG00000205927 OLIG2 NA
ENSG00000184221 OLIG1 NA
ENSG00000159110 IFNAR2 610424
ENSG00000142166 IFNAR1 NA
ENSG00000159128 IFNGR2 209950
ENSG00000159140 SON NA
ENSG00000205726 ITSN1 NA
ENSG00000159197 KCNE2 613693
ENSG00000159197 KCNE2 611493
ENSG00000205670 SMIM11 NA
ENSG00000159212 CLIC6 NA
ENSG00000159228 CBR1 NA
ENSG00000142197 DOPEY2 NA
ENSG00000159259 CHAF1B NA
ENSG00000159263 SIM2 NA
ENSG00000157540 DYRK1A 614104
ENSG00000157551 KCNJ15 NA
ENSG00000157557 ETS2 NA
ENSG00000182093 WRB NA
ENSG00000185437 SH3BGR NA
ENSG00000182240 BACE2 NA
ENSG00000157601 MX1 NA
ENSG00000160179 ABCG1 NA
ENSG00000160185 UBASH3A NA
ENSG00000160191 PDE9A NA
ENSG00000160194 NDUFV3 NA
ENSG00000160199 PKNOX1 NA
ENSG00000160202 CRYAA 604219
ENSG00000160208 RRP1B NA
ENSG00000160209 PDXK NA
ENSG00000160216 AGPAT3 NA
ENSG00000160218 TRAPPC10 NA
ENSG00000160221 C21orf33 NA
ENSG00000160224 AIRE 240300
ENSG00000160224 AIRE 109100
ENSG00000141959 PFKL NA
ENSG00000142185 TRPM2 NA
ENSG00000160233 LRRC3 NA
ENSG00000197381 ADARB1 NA
ENSG00000182871 COL18A1 267750
ENSG00000183570 PCBP3 NA
ENSG00000142156 COL6A1 254090
ENSG00000142156 COL6A1 158810
ENSG00000142173 COL6A2 255600
ENSG00000142173 COL6A2 254090
ENSG00000142173 COL6A2 158810
ENSG00000160299 PCNT 210720
ENSG00000160305 DIP2A NA
ENSG00000160310 PRMT2 NA
ENSG00000155304 HSPA13 NA
ENSG00000180530 NRIP1 NA
ENSG00000154640 BTG3 NA
ENSG00000154646 TMPRSS15 226200
ENSG00000154719 MRPL39 NA
ENSG00000154723 ATP5J NA
ENSG00000142192 APP 605714
ENSG00000142192 APP 104300
ENSG00000154734 ADAMTS1 NA
ENSG00000154736 ADAMTS5 NA
ENSG00000156239 N6AMT1 NA
ENSG00000198862 LTN1 NA
ENSG00000156253 RWDD2B NA
ENSG00000156261 CCT8 NA
ENSG00000171189 GRIK1 NA
ENSG00000156284 CLDN8 NA
ENSG00000186965 KRTAP19-2 NA
